Store_ID,SKU,Batch_ID,Arrival_Date,Sell_Through_Percent,Days_Since_Arrival,Temperature,Humidity,Category,Shelf_Life,Spoiled
1005,Tomatoes,B2195,24-06-2025,0.82,4,33.2,43,Fruit,6,0
1004,Lettuce,B2531,25-06-2025,0.99,3,27.4,61,Leafy,4,0
1004,Lettuce,B9767,21-06-2025,0.21,7,40.8,68,Leafy,4,1
1004,Mangoes,B2406,25-06-2025,0.57,3,33.5,76,Fruit,7,0
1006,Mangoes,B7503,21-06-2025,0.67,7,33.4,52,Fruit,7,0
1002,Tomatoes,B6385,26-06-2025,0.63,2,22,45,Fruit,6,0
1003,Bananas,B8967,24-06-2025,0.97,4,36.6,65,Fruit,5,0
1006,Lettuce,B2873,25-06-2025,0.95,3,29.4,61,Leafy,4,0
1004,Spinach,B9930,25-06-2025,0.71,3,29.5,61,Leafy,5,0
1004,Apples,B4497,22-06-2025,0.87,6,30.6,75,Fruit,10,0
1005,Spinach,B7230,27-06-2025,0.85,1,31.6,50,Leafy,5,0
1003,Tomatoes,B8756,24-06-2025,0.5,4,30.6,62,Fruit,6,0
1001,Broccoli,B1375,21-06-2025,0.31,7,29.9,100,Leafy,6,0
1003,Carrots,B3885,25-06-2025,0.5,3,22,69,Root,14,0
1002,Mangoes,B5487,21-06-2025,0.64,7,31.3,73,Fruit,7,0
1001,Carrots,B8396,14-06-2025,0.89,14,24,56,Root,14,0
1005,Broccoli,B5250,25-06-2025,0.76,3,33.1,97,Leafy,6,0
1001,Mangoes,B8021,22-06-2025,0.84,6,29.8,51,Fruit,7,0
1003,Apples,B4253,22-06-2025,0.62,6,27.6,74,Fruit,10,0
1004,Lettuce,B8790,23-06-2025,0.33,5,24.7,58,Leafy,4,0
1006,Apples,B8156,22-06-2025,0.83,6,31.4,73,Fruit,10,0
1006,Tomatoes,B1162,19-06-2025,0.34,9,36.5,68,Fruit,6,1
1005,Broccoli,B2274,25-06-2025,0.64,3,26.3,68,Leafy,6,0
1003,Bananas,B1232,25-06-2025,0.33,3,29.3,61,Fruit,5,0
1004,Apples,B9182,22-06-2025,0.5,6,26.3,77,Fruit,10,0
1001,Tomatoes,B5305,19-06-2025,0.32,9,30.4,69,Fruit,6,1
1006,Spinach,B8381,25-06-2025,0.71,3,35,66,Leafy,5,0
1006,Lettuce,B2596,27-06-2025,0.48,1,36.5,70,Leafy,4,0
1002,Broccoli,B7884,19-06-2025,0.24,9,25,70,Leafy,6,0
1002,Tomatoes,B4541,22-06-2025,0.68,6,36.3,59,Fruit,6,0
1002,Broccoli,B1235,22-06-2025,0.57,6,33.6,78,Leafy,6,0
1003,Spinach,B5947,23-06-2025,0.73,5,32.7,64,Leafy,5,0
1005,Mangoes,B9177,20-06-2025,0.32,8,34.7,74,Fruit,7,1
1004,Tomatoes,B6762,22-06-2025,0.67,6,35.4,30,Fruit,6,0
1005,Tomatoes,B9571,22-06-2025,0.99,6,23.2,55,Fruit,6,0
1001,Apples,B8517,21-06-2025,0.69,7,29.4,80,Fruit,10,0
1003,Apples,B3664,19-06-2025,0.54,9,31,56,Fruit,10,0
1004,Tomatoes,B5669,21-06-2025,0.33,7,29.7,66,Fruit,6,0
1006,Carrots,B2625,25-06-2025,0.62,3,28,69,Root,14,0
1001,Mangoes,B1269,18-06-2025,0.39,10,27.6,51,Fruit,7,0
1004,Mangoes,B9133,18-06-2025,0.36,10,29.9,77,Fruit,7,0
1005,Mangoes,B8276,19-06-2025,0.21,9,22.9,57,Fruit,7,0
1005,Spinach,B5749,21-06-2025,0.22,7,29.7,55,Leafy,5,0
1002,Broccoli,B8448,19-06-2025,0.37,9,28.8,67,Leafy,6,0
1004,Mangoes,B4204,20-06-2025,0.32,8,30.8,64,Fruit,7,1
1001,Bananas,B8601,21-06-2025,0.35,7,26.8,85,Fruit,5,0
1006,Tomatoes,B1124,22-06-2025,0.66,6,24.8,67,Fruit,6,0
1002,Beets,B5646,23-06-2025,0.57,5,32.7,98,Root,10,0
1006,Carrots,B6036,14-06-2025,0.58,14,31.3,38,Root,14,0
1006,Broccoli,B1068,21-06-2025,0.35,7,26.5,55,Leafy,6,0
1001,Spinach,B1430,25-06-2025,0.53,3,32.9,80,Leafy,5,0
1003,Beets,B6201,22-06-2025,0.7,6,26.5,88,Root,10,0
1002,Tomatoes,B4962,19-06-2025,0.22,9,21.4,71,Fruit,6,0
1004,Broccoli,B7444,27-06-2025,0.53,1,34,59,Leafy,6,0
1005,Tomatoes,B3111,21-06-2025,0.36,7,35.6,46,Fruit,6,0
1006,Apples,B7604,22-06-2025,0.62,6,29.7,88,Fruit,10,0
1005,Apples,B8166,24-06-2025,0.6,4,27.6,72,Fruit,10,0
1001,Apples,B9261,26-06-2025,0.61,2,30.6,41,Fruit,10,0
1006,Tomatoes,B5263,19-06-2025,0.52,9,24.6,60,Fruit,6,0
1002,Bananas,B4338,26-06-2025,0.7,2,37.7,45,Fruit,5,0
1001,Spinach,B8166,27-06-2025,0.99,1,33,71,Leafy,5,0
1006,Apples,B1455,18-06-2025,0.55,10,32.3,54,Fruit,10,0
1006,Beets,B2290,18-06-2025,0.89,10,26.1,63,Root,10,0
1004,Spinach,B3138,20-06-2025,0.24,8,26,76,Leafy,5,0
1006,Bananas,B4056,24-06-2025,0.78,4,34.8,38,Fruit,5,0
1006,Broccoli,B5864,24-06-2025,0.86,4,40,58,Leafy,6,0
1005,Broccoli,B7194,23-06-2025,0.98,5,28.9,44,Leafy,6,0
1006,Spinach,B5505,26-06-2025,0.65,2,34.2,52,Leafy,5,0
1002,Spinach,B2694,26-06-2025,0.61,2,32.4,65,Leafy,5,0
1004,Mangoes,B2754,25-06-2025,0.79,3,31,72,Fruit,7,0
1003,Carrots,B3959,25-06-2025,0.64,3,30.9,51,Root,14,0
1001,Lettuce,B6921,21-06-2025,0.43,7,27.5,81,Leafy,4,0
1002,Tomatoes,B2649,20-06-2025,0.28,8,30.8,57,Fruit,6,0
1001,Tomatoes,B2205,20-06-2025,0.2,8,23,49,Fruit,6,0
1006,Mangoes,B4445,21-06-2025,0.65,7,30.8,80,Fruit,7,0
1004,Bananas,B8387,25-06-2025,0.63,3,26.5,43,Fruit,5,0
1002,Carrots,B1166,22-06-2025,0.77,6,35.5,83,Root,14,0
1006,Spinach,B2920,22-06-2025,0.37,6,32.6,90,Leafy,5,1
1003,Lettuce,B9953,27-06-2025,0.75,1,32.6,60,Leafy,4,0
1002,Beets,B5169,26-06-2025,0.5,2,27.3,64,Root,10,0
1002,Spinach,B9781,27-06-2025,0.71,1,37.7,66,Leafy,5,0
1005,Beets,B3496,24-06-2025,0.88,4,28.3,60,Root,10,0
1003,Mangoes,B4554,27-06-2025,0.5,1,27,72,Fruit,7,0
1003,Apples,B4600,26-06-2025,0.7,2,33.8,67,Fruit,10,0
1006,Apples,B5384,23-06-2025,0.65,5,38.6,63,Fruit,10,0
1004,Broccoli,B2506,22-06-2025,0.87,6,28.4,75,Leafy,6,0
1006,Beets,B5822,20-06-2025,0.84,8,30.8,30,Root,10,0
1006,Lettuce,B8144,23-06-2025,0.3,5,34.9,72,Leafy,4,1
1004,Broccoli,B5097,25-06-2025,0.77,3,23.1,54,Leafy,6,0
1002,Carrots,B7436,24-06-2025,0.76,4,31.6,83,Root,14,0
1005,Carrots,B3714,21-06-2025,0.68,7,31.6,65,Root,14,0
1006,Lettuce,B8101,24-06-2025,0.55,4,21,71,Leafy,4,0
1004,Carrots,B6222,24-06-2025,0.73,4,27.5,40,Root,14,0
1005,Tomatoes,B8033,24-06-2025,0.79,4,28.9,73,Fruit,6,0
1005,Bananas,B7126,26-06-2025,0.98,2,21.4,54,Fruit,5,0
1004,Apples,B1553,19-06-2025,0.67,9,35.8,40,Fruit,10,0
1003,Tomatoes,B5808,19-06-2025,0.49,9,30.5,63,Fruit,6,1
1003,Tomatoes,B1490,26-06-2025,0.67,2,28.3,80,Fruit,6,0
1002,Bananas,B8035,25-06-2025,0.54,3,31.4,59,Fruit,5,0
1003,Broccoli,B2190,24-06-2025,0.59,4,40.3,71,Leafy,6,0
1006,Bananas,B7094,25-06-2025,0.79,3,34.6,43,Fruit,5,0
1003,Mangoes,B1157,22-06-2025,0.96,6,20,53,Fruit,7,0
1006,Spinach,B6388,24-06-2025,0.63,4,32.3,68,Leafy,5,0
1004,Bananas,B4811,26-06-2025,0.67,2,30,50,Fruit,5,0
1004,Carrots,B4476,11-06-2025,0.15,17,32.9,75,Root,14,1
1002,Mangoes,B5555,18-06-2025,0.46,10,26.8,75,Fruit,7,0
1006,Mangoes,B7909,21-06-2025,0.66,7,34.8,80,Fruit,7,0
1003,Bananas,B4246,24-06-2025,0.73,4,28.6,79,Fruit,5,0
1001,Lettuce,B9169,27-06-2025,0.8,1,27.3,45,Leafy,4,0
1003,Tomatoes,B2953,26-06-2025,0.66,2,36.1,82,Fruit,6,0
1004,Apples,B6355,18-06-2025,0.53,10,25.3,84,Fruit,10,0
1004,Broccoli,B1348,23-06-2025,0.53,5,32,55,Leafy,6,0
1001,Spinach,B8565,23-06-2025,0.94,5,26.9,82,Leafy,5,0
1002,Tomatoes,B1606,19-06-2025,0.32,9,31,35,Fruit,6,0
1005,Spinach,B6527,27-06-2025,0.37,1,29.1,68,Leafy,5,0
1001,Lettuce,B2558,21-06-2025,0.19,7,25.6,73,Leafy,4,0
1004,Carrots,B5500,17-06-2025,0.78,11,29.4,76,Root,14,0
1003,Tomatoes,B2306,19-06-2025,0.18,9,28.6,89,Fruit,6,0
1003,Lettuce,B1771,24-06-2025,0.71,4,30.5,99,Leafy,4,0
1003,Lettuce,B9082,21-06-2025,0.16,7,33.2,89,Leafy,4,1
1006,Mangoes,B7126,18-06-2025,0.27,10,33.4,50,Fruit,7,0
1001,Spinach,B4670,27-06-2025,0.6,1,31.5,76,Leafy,5,0
1001,Apples,B2722,22-06-2025,0.87,6,36.3,63,Fruit,10,0
1006,Tomatoes,B4708,25-06-2025,0.88,3,28.6,78,Fruit,6,0
1001,Broccoli,B7043,19-06-2025,0.32,9,31.8,71,Leafy,6,1
1001,Spinach,B5254,27-06-2025,0.46,1,25.5,66,Leafy,5,0
1001,Spinach,B5985,26-06-2025,0.45,2,33.3,78,Leafy,5,0
1003,Bananas,B7218,23-06-2025,0.75,5,25.5,85,Fruit,5,0
1006,Apples,B3257,18-06-2025,0.99,10,30.6,72,Fruit,10,0
1004,Mangoes,B3069,22-06-2025,0.73,6,32.1,63,Fruit,7,0
1002,Tomatoes,B8320,26-06-2025,0.69,2,33.6,100,Fruit,6,0
1005,Beets,B4940,18-06-2025,0.49,10,29.6,47,Root,10,0
1004,Lettuce,B5596,25-06-2025,0.94,3,27.6,43,Leafy,4,0
1006,Lettuce,B4700,27-06-2025,0.8,1,37,74,Leafy,4,0
1003,Carrots,B2356,16-06-2025,0.73,12,31.6,86,Root,14,0
1005,Broccoli,B4373,26-06-2025,0.57,2,29.6,58,Leafy,6,0
1001,Lettuce,B1987,26-06-2025,0.52,2,28.7,81,Leafy,4,0
1001,Broccoli,B8670,21-06-2025,0.36,7,32.6,67,Leafy,6,1
1002,Lettuce,B2712,25-06-2025,0.78,3,26.8,60,Leafy,4,0
1002,Beets,B9420,22-06-2025,0.73,6,31.1,69,Root,10,0
1003,Lettuce,B3523,21-06-2025,0.29,7,28.5,100,Leafy,4,0
1005,Mangoes,B3130,24-06-2025,0.84,4,31.7,61,Fruit,7,0
1003,Tomatoes,B8412,19-06-2025,0.25,9,29.5,69,Fruit,6,0
1002,Tomatoes,B4079,26-06-2025,0.42,2,23.7,55,Fruit,6,0
1003,Tomatoes,B3690,23-06-2025,0.73,5,29,87,Fruit,6,0
1005,Mangoes,B3413,20-06-2025,0.15,8,27,87,Fruit,7,0
1001,Mangoes,B4941,27-06-2025,0.72,1,33.5,95,Fruit,7,0
1004,Apples,B5370,27-06-2025,0.6,1,29.6,60,Fruit,10,0
1004,Beets,B8416,22-06-2025,0.41,6,28.8,78,Root,10,0
1003,Mangoes,B2377,22-06-2025,0.78,6,32.5,59,Fruit,7,0
1004,Broccoli,B3467,21-06-2025,0.23,7,35.1,57,Leafy,6,0
1005,Tomatoes,B9321,22-06-2025,0.74,6,30.7,86,Fruit,6,0
1001,Lettuce,B5466,25-06-2025,0.85,3,24.8,47,Leafy,4,0
1001,Spinach,B7267,21-06-2025,0.36,7,29.7,58,Leafy,5,0
1002,Carrots,B4103,15-06-2025,0.85,13,30.7,65,Root,14,0
1002,Carrots,B9676,12-06-2025,0.38,16,28.5,88,Root,14,0
1005,Tomatoes,B2788,27-06-2025,0.58,1,32.6,86,Fruit,6,0
1006,Broccoli,B2819,24-06-2025,0.49,4,28.6,82,Leafy,6,0
1001,Spinach,B1584,23-06-2025,0.87,5,29.3,53,Leafy,5,0
1002,Mangoes,B9718,26-06-2025,0.84,2,34.7,47,Fruit,7,0
1003,Broccoli,B7628,21-06-2025,0.18,7,30.9,74,Leafy,6,1
1004,Mangoes,B4602,23-06-2025,0.66,5,32.7,54,Fruit,7,0
1004,Broccoli,B3802,24-06-2025,0.38,4,28.3,65,Leafy,6,0
1003,Carrots,B5718,27-06-2025,0.66,1,25.4,37,Root,14,0
1001,Apples,B9245,16-06-2025,0.25,12,33.6,83,Fruit,10,1
1005,Lettuce,B6002,21-06-2025,0.42,7,26.7,47,Leafy,4,0
1006,Broccoli,B3789,22-06-2025,0.77,6,32.5,71,Leafy,6,0
1006,Mangoes,B3730,25-06-2025,0.4,3,26.5,64,Fruit,7,0
1003,Lettuce,B3323,27-06-2025,0.77,1,33.1,67,Leafy,4,0
1006,Lettuce,B8011,25-06-2025,0.75,3,30.3,75,Leafy,4,0
1001,Apples,B5322,26-06-2025,0.75,2,30.3,60,Fruit,10,0
1002,Spinach,B6769,20-06-2025,0.31,8,31.9,69,Leafy,5,1
1005,Spinach,B9000,24-06-2025,0.76,4,35.4,68,Leafy,5,0
1004,Mangoes,B1740,27-06-2025,0.6,1,33.5,44,Fruit,7,0
1005,Carrots,B4740,11-06-2025,0.19,17,31.3,72,Root,14,1
1005,Apples,B3401,15-06-2025,0.18,13,28.5,55,Fruit,10,0
1001,Mangoes,B5990,22-06-2025,0.63,6,33.8,75,Fruit,7,0
1004,Lettuce,B6747,23-06-2025,0.3,5,27.8,44,Leafy,4,0
1003,Lettuce,B5153,25-06-2025,0.91,3,32.4,54,Leafy,4,0
1004,Spinach,B6777,23-06-2025,0.81,5,29.7,60,Leafy,5,0
1006,Bananas,B9484,20-06-2025,0.34,8,27,59,Fruit,5,0
1001,Carrots,B9508,27-06-2025,0.72,1,28,75,Root,14,0
1002,Tomatoes,B4608,25-06-2025,0.98,3,27,40,Fruit,6,0
1003,Lettuce,B1506,26-06-2025,0.4,2,29.4,55,Leafy,4,0
1005,Tomatoes,B6888,24-06-2025,0.73,4,30.5,40,Fruit,6,0
1006,Mangoes,B4175,21-06-2025,0.43,7,31.2,67,Fruit,7,0
1006,Mangoes,B5487,19-06-2025,0.26,9,23.4,72,Fruit,7,0
1004,Beets,B3866,23-06-2025,0.89,5,31.1,52,Root,10,0
1006,Bananas,B6426,21-06-2025,0.3,7,24.5,80,Fruit,5,0
1005,Tomatoes,B5526,23-06-2025,0.71,5,22.9,60,Fruit,6,0
1002,Spinach,B9520,22-06-2025,0.35,6,28.7,60,Leafy,5,0
1005,Mangoes,B8101,20-06-2025,0.18,8,32.3,55,Fruit,7,0
1005,Bananas,B5725,26-06-2025,0.38,2,28.5,79,Fruit,5,0
1001,Lettuce,B3410,24-06-2025,0.64,4,37,71,Leafy,4,0
1006,Apples,B9571,23-06-2025,0.75,5,29.5,63,Fruit,10,0
1005,Beets,B3664,23-06-2025,0.66,5,28.8,72,Root,10,0
1004,Carrots,B2058,18-06-2025,0.56,10,25.7,48,Root,14,0
1001,Lettuce,B1670,26-06-2025,0.99,2,32.1,69,Leafy,4,0
1003,Mangoes,B1871,20-06-2025,0.19,8,32.5,63,Fruit,7,1
1003,Spinach,B8050,22-06-2025,0.32,6,26.1,67,Leafy,5,0
1006,Spinach,B1817,23-06-2025,0.64,5,26.9,76,Leafy,5,0
1002,Bananas,B5641,25-06-2025,0.47,3,32.3,75,Fruit,5,0
1001,Carrots,B3337,21-06-2025,0.57,7,26.7,61,Root,14,0
1004,Mangoes,B5764,24-06-2025,0.74,4,29.4,71,Fruit,7,0
1001,Lettuce,B6810,26-06-2025,0.96,2,28,39,Leafy,4,0
1006,Tomatoes,B7923,21-06-2025,0.38,7,36.7,70,Fruit,6,1
1001,Carrots,B5948,18-06-2025,0.54,10,29.5,48,Root,14,0
1002,Tomatoes,B6283,25-06-2025,0.8,3,24.6,60,Fruit,6,0
1006,Broccoli,B5096,25-06-2025,0.55,3,30.5,59,Leafy,6,0
1004,Beets,B4268,23-06-2025,0.73,5,30.1,50,Root,10,0
1003,Mangoes,B5871,18-06-2025,0.36,10,29.8,50,Fruit,7,0
1006,Lettuce,B9942,26-06-2025,0.99,2,31.9,62,Leafy,4,0
1004,Tomatoes,B2573,25-06-2025,0.91,3,37.4,62,Fruit,6,0
1005,Lettuce,B6132,23-06-2025,0.33,5,26,62,Leafy,4,0
1006,Bananas,B8673,22-06-2025,0.28,6,30.7,69,Fruit,5,1
1004,Lettuce,B7889,24-06-2025,0.78,4,31,46,Leafy,4,0
1004,Spinach,B1432,21-06-2025,0.21,7,27.8,60,Leafy,5,0
1001,Apples,B5954,15-06-2025,0.41,13,25.3,59,Fruit,10,0
1002,Beets,B7113,25-06-2025,0.84,3,28.8,71,Root,10,0
1005,Beets,B5806,27-06-2025,0.68,1,31,61,Root,10,0
1004,Apples,B7601,17-06-2025,0.37,11,23.8,59,Fruit,10,0
1001,Lettuce,B9487,24-06-2025,0.74,4,32.1,87,Leafy,4,0
1001,Mangoes,B1896,23-06-2025,0.64,5,35.9,55,Fruit,7,0
1006,Mangoes,B6463,18-06-2025,0.43,10,33.3,51,Fruit,7,0
1001,Carrots,B8888,17-06-2025,0.75,11,29.8,74,Root,14,0
1001,Mangoes,B9369,27-06-2025,0.67,1,28.8,85,Fruit,7,0
1006,Broccoli,B9458,25-06-2025,0.69,3,33.3,61,Leafy,6,0
1005,Lettuce,B3234,26-06-2025,0.95,2,27.3,55,Leafy,4,0
1006,Apples,B5929,17-06-2025,0.45,11,28.2,89,Fruit,10,0
1003,Spinach,B8945,24-06-2025,0.83,4,29.4,37,Leafy,5,0
1001,Mangoes,B1000,25-06-2025,0.7,3,30.4,82,Fruit,7,0
1005,Mangoes,B9516,26-06-2025,0.94,2,27.3,77,Fruit,7,0
1002,Broccoli,B2697,20-06-2025,0.38,8,34.3,72,Leafy,6,1
1001,Beets,B8271,21-06-2025,0.41,7,29.4,47,Root,10,0
1001,Mangoes,B5913,21-06-2025,0.67,7,33.9,69,Fruit,7,0
1004,Apples,B4849,19-06-2025,0.87,9,31.4,45,Fruit,10,0
1003,Lettuce,B3018,24-06-2025,0.32,4,30.6,61,Leafy,4,0
1002,Spinach,B4027,25-06-2025,0.55,3,23.2,53,Leafy,5,0
1006,Broccoli,B3797,19-06-2025,0.28,9,32.7,67,Leafy,6,1
1006,Beets,B4282,20-06-2025,0.94,8,25.9,78,Root,10,0
1004,Carrots,B5742,24-06-2025,0.71,4,32.8,58,Root,14,0
1005,Lettuce,B7018,22-06-2025,0.41,6,31.2,54,Leafy,4,0
1003,Tomatoes,B7321,26-06-2025,0.7,2,29,72,Fruit,6,0
1004,Tomatoes,B7960,25-06-2025,0.52,3,29.9,70,Fruit,6,0
1001,Carrots,B8488,24-06-2025,0.7,4,35.4,76,Root,14,0
1005,Tomatoes,B1180,23-06-2025,0.7,5,30.9,69,Fruit,6,0
1001,Lettuce,B1698,25-06-2025,0.76,3,22.7,60,Leafy,4,0
1002,Lettuce,B8509,25-06-2025,0.48,3,35.1,64,Leafy,4,0
1001,Apples,B6861,19-06-2025,0.67,9,33.6,71,Fruit,10,0
1005,Broccoli,B6715,19-06-2025,0.19,9,29.7,59,Leafy,6,0
1004,Beets,B2028,25-06-2025,0.44,3,27.2,62,Root,10,0
1006,Apples,B6764,17-06-2025,0.29,11,24.1,82,Fruit,10,0
1006,Bananas,B8528,25-06-2025,0.68,3,30.2,71,Fruit,5,0
1003,Carrots,B7454,25-06-2025,0.58,3,31.8,59,Root,14,0
1006,Lettuce,B7168,24-06-2025,0.57,4,32.3,87,Leafy,4,0
1005,Apples,B9306,15-06-2025,0.37,13,33.7,57,Fruit,10,0
1006,Beets,B5247,25-06-2025,0.46,3,36,95,Root,10,0
1006,Bananas,B6703,21-06-2025,0.45,7,28.7,47,Fruit,5,0
1001,Spinach,B1483,25-06-2025,0.54,3,23.3,63,Leafy,5,0
1002,Mangoes,B2740,20-06-2025,0.46,8,29.4,69,Fruit,7,0
1006,Lettuce,B6302,21-06-2025,0.44,7,28.4,95,Leafy,4,0
1002,Broccoli,B2727,25-06-2025,0.99,3,29.5,56,Leafy,6,0
1006,Tomatoes,B7882,26-06-2025,0.8,2,28.6,47,Fruit,6,0
1001,Carrots,B2875,26-06-2025,0.89,2,34.9,67,Root,14,0
1006,Mangoes,B8234,22-06-2025,0.51,6,25.1,66,Fruit,7,0
1005,Spinach,B3851,22-06-2025,0.25,6,28.6,80,Leafy,5,0
1001,Lettuce,B7187,26-06-2025,0.81,2,35.5,50,Leafy,4,0
1006,Beets,B4272,24-06-2025,0.65,4,33,71,Root,10,0
1003,Lettuce,B8168,22-06-2025,0.45,6,31.7,92,Leafy,4,1
1003,Broccoli,B4296,25-06-2025,0.78,3,34.2,60,Leafy,6,0
1004,Beets,B4150,26-06-2025,0.7,2,33.6,89,Root,10,0
1005,Spinach,B2576,24-06-2025,0.81,4,29.7,85,Leafy,5,0
1001,Apples,B1085,22-06-2025,0.37,6,24.3,75,Fruit,10,0
1004,Beets,B2179,22-06-2025,0.7,6,32.4,65,Root,10,0
1002,Beets,B9129,24-06-2025,0.79,4,26.7,73,Root,10,0
1002,Lettuce,B9205,25-06-2025,0.85,3,34.9,95,Leafy,4,0
1003,Beets,B3258,15-06-2025,0.32,13,31.1,42,Root,10,0
1001,Lettuce,B8004,22-06-2025,0.25,6,29.2,80,Leafy,4,0
1004,Mangoes,B2280,25-06-2025,0.61,3,33.2,64,Fruit,7,0
1005,Carrots,B2653,24-06-2025,0.67,4,31,59,Root,14,0
1004,Broccoli,B1843,19-06-2025,0.26,9,23.2,61,Leafy,6,0
1003,Spinach,B4670,23-06-2025,0.63,5,27.9,71,Leafy,5,0
1003,Tomatoes,B6863,26-06-2025,0.8,2,30.9,79,Fruit,6,0
1002,Carrots,B2225,20-06-2025,0.79,8,28.8,58,Root,14,0
1005,Beets,B6115,21-06-2025,0.75,7,32.3,85,Root,10,0
1005,Spinach,B9944,26-06-2025,0.88,2,27.8,63,Leafy,5,0
1005,Lettuce,B5309,22-06-2025,0.37,6,34.3,79,Leafy,4,1
1001,Spinach,B6538,21-06-2025,0.29,7,25,50,Leafy,5,0
1003,Broccoli,B6481,27-06-2025,0.74,1,31.4,48,Leafy,6,0
1002,Broccoli,B9963,22-06-2025,0.71,6,32.5,47,Leafy,6,0
1006,Spinach,B4860,20-06-2025,0.41,8,28.5,83,Leafy,5,0
1001,Spinach,B6666,26-06-2025,0.62,2,25.9,58,Leafy,5,0
1004,Mangoes,B8844,25-06-2025,0.69,3,28.4,61,Fruit,7,0
1003,Spinach,B2704,27-06-2025,0.75,1,29.3,64,Leafy,5,0
1004,Beets,B4690,17-06-2025,0.13,11,31.6,63,Root,10,1
1003,Tomatoes,B8824,23-06-2025,0.94,5,26.2,37,Fruit,6,0
1002,Spinach,B1906,27-06-2025,0.79,1,31.4,49,Leafy,5,0
1002,Beets,B7215,17-06-2025,0.15,11,36.1,86,Root,10,1
1006,Spinach,B8899,27-06-2025,0.33,1,28.2,89,Leafy,5,0
1004,Tomatoes,B3051,21-06-2025,0.25,7,28,60,Fruit,6,0
1006,Tomatoes,B3257,26-06-2025,0.53,2,23.2,80,Fruit,6,0
1004,Mangoes,B7024,22-06-2025,0.42,6,31,78,Fruit,7,0
1002,Bananas,B8152,27-06-2025,0.48,1,26.3,83,Fruit,5,0
1002,Broccoli,B2507,27-06-2025,0.78,1,27.5,83,Leafy,6,0
1002,Tomatoes,B9785,27-06-2025,0.88,1,31.1,51,Fruit,6,0
1001,Broccoli,B1931,26-06-2025,0.64,2,31.1,62,Leafy,6,0
1001,Apples,B8185,25-06-2025,0.84,3,23.9,42,Fruit,10,0
1003,Spinach,B6146,22-06-2025,0.32,6,28,55,Leafy,5,0
1005,Broccoli,B5790,25-06-2025,0.43,3,30.1,64,Leafy,6,0
1005,Tomatoes,B8843,26-06-2025,0.8,2,30.3,63,Fruit,6,0
1006,Mangoes,B2251,23-06-2025,0.88,5,24.8,73,Fruit,7,0
1005,Broccoli,B9108,22-06-2025,0.45,6,26.6,46,Leafy,6,0
1002,Lettuce,B5959,25-06-2025,0.82,3,29.7,64,Leafy,4,0
1005,Carrots,B5001,11-06-2025,0.19,17,28.8,53,Root,14,0
1003,Bananas,B9870,26-06-2025,0.76,2,26,84,Fruit,5,0
1001,Bananas,B7731,20-06-2025,0.13,8,26.8,90,Fruit,5,0
1003,Mangoes,B4335,25-06-2025,0.63,3,24.7,68,Fruit,7,0
1005,Broccoli,B5996,19-06-2025,0.25,9,26.7,48,Leafy,6,0
1002,Mangoes,B7101,25-06-2025,0.99,3,29,36,Fruit,7,0
1001,Broccoli,B8213,20-06-2025,0.45,8,32.4,53,Leafy,6,0
1001,Spinach,B9174,27-06-2025,0.56,1,32.7,61,Leafy,5,0
1003,Carrots,B7294,18-06-2025,0.41,10,37.1,58,Root,14,0
1001,Spinach,B5572,21-06-2025,0.45,7,35.1,49,Leafy,5,0
1004,Spinach,B7268,21-06-2025,0.4,7,27.4,36,Leafy,5,0
1004,Spinach,B4677,24-06-2025,0.64,4,31.6,58,Leafy,5,0
1004,Apples,B8062,19-06-2025,0.65,9,34.6,66,Fruit,10,0
1001,Carrots,B1512,16-06-2025,0.57,12,32.8,67,Root,14,0
1001,Bananas,B5301,24-06-2025,0.32,4,31.7,70,Fruit,5,0
1001,Bananas,B8111,21-06-2025,0.3,7,33.6,54,Fruit,5,0
1006,Spinach,B2789,21-06-2025,0.33,7,23.7,71,Leafy,5,0
1006,Carrots,B9761,13-06-2025,0.5,15,26,53,Root,14,0
1004,Beets,B5261,25-06-2025,0.59,3,30.5,49,Root,10,0
1004,Lettuce,B4903,26-06-2025,0.76,2,33.4,73,Leafy,4,0
1001,Carrots,B5495,25-06-2025,0.43,3,34,79,Root,14,0
1002,Beets,B5846,22-06-2025,0.82,6,31.5,68,Root,10,0
1005,Tomatoes,B1632,23-06-2025,0.85,5,37.7,50,Fruit,6,0
1003,Carrots,B5104,27-06-2025,0.86,1,29.7,63,Root,14,0
1001,Carrots,B6259,19-06-2025,0.47,9,28.9,50,Root,14,0
1002,Lettuce,B8581,27-06-2025,0.63,1,25.6,58,Leafy,4,0
1004,Spinach,B8642,27-06-2025,0.64,1,30.4,40,Leafy,5,0
1003,Lettuce,B4569,24-06-2025,0.48,4,31.4,53,Leafy,4,0
1001,Mangoes,B5529,18-06-2025,0.41,10,30.9,74,Fruit,7,1
1005,Bananas,B2049,20-06-2025,0.44,8,28.8,56,Fruit,5,0
1002,Carrots,B5524,19-06-2025,0.83,9,32,62,Root,14,0
1004,Apples,B4726,17-06-2025,0.44,11,29.2,65,Fruit,10,0
1002,Apples,B1812,24-06-2025,0.7,4,26.3,66,Fruit,10,0
1001,Spinach,B4018,20-06-2025,0.44,8,31.8,65,Leafy,5,1
1005,Bananas,B1687,24-06-2025,0.68,4,31.3,76,Fruit,5,0
1001,Carrots,B5217,27-06-2025,0.79,1,28.7,69,Root,14,0
