Store_ID,SKU,Batch_ID,Arrival_Date,Sell_Through_Percent,Days_Since_Arrival,Temperature,Humidity,Category,Shelf_Life,Spoiled,SKU_Code,Category_Code,Marked_Down,Spoilage_Probability
1001,Bananas,B6157,2025-06-21,0.3,7,28.4,84,Fruit,5,0,1,0,False,0.0013107543
1002,Tomatoes,B2007,2025-06-21,0.25,7,24.3,57,Fruit,6,0,8,0,False,0.0001018898
1001,Apples,B1947,2025-06-17,0.36,11,35.6,66,Fruit,10,1,0,0,False,0.9979202
1006,Beets,B5845,2025-06-21,0.9,7,24.6,58,Root,10,0,2,2,False,8.425829e-06
1004,Beets,B5986,2025-06-16,0.27,12,29.5,66,Root,10,0,2,2,False,0.0010517056
1006,Bananas,B6638,2025-06-27,0.8,1,28.2,67,Fruit,5,0,1,0,False,3.8511414e-05
1003,Beets,B3406,2025-06-16,0.3,12,26.3,63,Root,10,0,2,2,False,0.0007432941
1004,Lettuce,B4360,2025-06-23,0.29,5,29.3,65,Leafy,4,0,5,1,False,0.00056123664
1005,Lettuce,B6656,2025-06-21,0.31,7,28.3,84,Leafy,4,0,5,1,False,0.0021400333
1006,Tomatoes,B4232,2025-06-23,0.52,5,27.1,100,Fruit,6,0,8,0,False,5.8961923e-05
1001,Spinach,B9805,2025-06-22,0.2,6,24.6,76,Leafy,5,0,7,1,False,0.0005762538
1004,Apples,B9527,2025-06-19,0.39,9,29.1,97,Fruit,10,0,0,0,False,0.00016063525
1003,Broccoli,B2520,2025-06-19,0.15,9,22.1,42,Leafy,6,0,3,1,False,0.00020564257
1005,Carrots,B9541,2025-06-17,0.83,11,34.5,57,Root,14,0,4,2,False,0.00015103373
1006,Apples,B1383,2025-06-27,0.8,1,35.6,91,Fruit,10,0,0,0,False,4.5017285e-05
1005,Carrots,B4954,2025-06-18,0.66,10,20.8,52,Root,14,0,4,2,False,1.1314277e-05
1006,Tomatoes,B9278,2025-06-26,0.64,2,29.0,62,Fruit,6,0,8,0,False,2.8331606e-05
1006,Spinach,B7110,2025-06-23,0.87,5,35.1,62,Leafy,5,0,7,1,False,0.00015753762
1006,Beets,B6807,2025-06-26,0.86,2,31.4,65,Root,10,0,2,2,False,1.1100722e-05
1001,Mangoes,B8352,2025-06-23,0.84,5,30.3,95,Fruit,7,0,6,0,False,4.052078e-05
1005,Spinach,B8424,2025-06-22,0.16,6,27.9,63,Leafy,5,0,7,1,False,0.0005810462
1002,Beets,B4831,2025-06-22,0.77,6,35.1,64,Root,10,0,2,2,False,2.1146858e-05
1003,Carrots,B3293,2025-06-15,0.49,13,33.4,76,Root,14,0,4,2,False,0.13811597
1005,Broccoli,B2724,2025-06-22,0.41,6,30.0,41,Leafy,6,0,3,1,False,4.9125436e-05
1005,Broccoli,B6919,2025-06-20,0.23,8,26.4,77,Leafy,6,0,3,1,False,0.0009922085
1001,Apples,B7974,2025-06-21,0.72,7,24.9,78,Fruit,10,0,0,0,False,2.3683546e-05
1001,Mangoes,B2018,2025-06-21,0.48,7,31.3,52,Fruit,7,0,6,0,False,0.00026980668
1002,Lettuce,B4519,2025-06-24,0.65,4,32.0,72,Leafy,4,0,5,1,False,0.00016914895
1001,Bananas,B9622,2025-06-21,0.43,7,29.7,69,Fruit,5,0,1,0,False,0.00192946
1005,Beets,B9502,2025-06-15,0.26,13,30.7,71,Root,10,1,2,2,False,0.9979316
1004,Carrots,B9172,2025-06-14,0.69,14,22.8,69,Root,14,0,4,2,False,7.6696604e-05
1004,Lettuce,B7830,2025-06-21,0.34,7,27.3,45,Leafy,4,0,5,1,False,0.00026357584
1002,Apples,B9286,2025-06-25,0.92,3,32.0,61,Fruit,10,0,0,0,False,1.4448355e-05
1004,Lettuce,B3119,2025-06-22,0.19,6,26.7,84,Leafy,4,0,5,1,False,0.00142691
1005,Beets,B2934,2025-06-16,0.31,12,27.8,72,Root,10,0,2,2,False,0.0014340974
1002,Lettuce,B8755,2025-06-27,0.58,1,36.0,85,Leafy,4,0,5,1,False,0.0006568406
1006,Apples,B7051,2025-06-26,0.63,2,27.5,30,Fruit,10,0,0,0,False,1.0947296e-05
1005,Tomatoes,B2807,2025-06-26,0.48,2,24.6,67,Fruit,6,0,8,0,False,6.985385e-05
1003,Carrots,B1659,2025-06-11,0.27,17,24.6,60,Root,14,0,4,2,False,0.00020317595
1002,Mangoes,B7086,2025-06-23,0.78,5,32.1,36,Fruit,7,0,6,0,False,3.130369e-05
1003,Carrots,B5816,2025-06-12,0.29,16,24.5,78,Root,14,0,4,2,False,0.0014558758
1001,Apples,B3328,2025-06-15,0.38,13,26.4,53,Fruit,10,0,0,0,False,0.00021861402
1005,Tomatoes,B1797,2025-06-23,0.63,5,21.0,70,Fruit,6,0,8,0,False,2.9572317e-05
1003,Broccoli,B3999,2025-06-20,0.27,8,33.9,48,Leafy,6,0,3,1,False,0.0019271465
1001,Mangoes,B9970,2025-06-22,0.61,6,24.0,49,Fruit,7,0,6,0,False,5.55264e-05
1001,Spinach,B7841,2025-06-20,0.18,8,34.0,54,Leafy,5,0,7,1,False,0.0031862268
1005,Carrots,B8411,2025-06-17,0.72,11,28.5,45,Root,14,0,4,2,False,2.6817012e-05
1004,Lettuce,B3175,2025-06-21,0.28,7,32.4,46,Leafy,4,0,5,1,False,0.0035056649
1002,Beets,B8551,2025-06-15,0.38,13,26.6,57,Root,10,0,2,2,False,0.00011834771
1004,Lettuce,B3440,2025-06-21,0.35,7,27.3,65,Leafy,4,0,5,1,False,0.0011980514
1006,Bananas,B2463,2025-06-21,0.27,7,30.5,30,Fruit,5,0,1,0,False,0.0015377898
1004,Broccoli,B7478,2025-06-22,0.43,6,32.5,80,Leafy,6,0,3,1,False,0.0461092
1005,Spinach,B8259,2025-06-23,0.56,5,29.0,69,Leafy,5,0,7,1,False,3.4482524e-05
1006,Mangoes,B3713,2025-06-27,0.8,1,21.9,51,Fruit,7,0,6,0,False,1.8787727e-05
1005,Carrots,B3028,2025-06-25,0.65,3,32.8,100,Root,14,0,4,2,False,1.177478e-05
1002,Beets,B1866,2025-06-18,0.67,10,24.4,71,Root,10,0,2,2,False,2.8587128e-05
1005,Broccoli,B8796,2025-06-19,0.43,9,30.4,51,Leafy,6,0,3,1,False,0.0016473792
1001,Mangoes,B9713,2025-06-25,0.84,3,32.7,49,Fruit,7,0,6,0,False,2.835953e-05
1001,Carrots,B4371,2025-06-20,0.76,8,34.0,82,Root,14,0,4,2,False,8.092588e-05
1006,Lettuce,B2386,2025-06-21,0.29,7,28.6,83,Leafy,4,0,5,1,False,0.0021400333
1005,Bananas,B7583,2025-06-27,0.52,1,31.8,44,Fruit,5,0,1,0,False,7.6492455e-05
1004,Spinach,B6569,2025-06-21,0.41,7,29.0,84,Leafy,5,0,7,1,False,0.0008618076
1002,Tomatoes,B1394,2025-06-19,0.35,9,25.1,86,Fruit,6,0,8,0,False,0.00081274717
1003,Tomatoes,B5213,2025-06-26,0.93,2,33.5,53,Fruit,6,0,8,0,False,3.3937744e-05
1001,Mangoes,B9876,2025-06-25,0.65,3,30.6,54,Fruit,7,0,6,0,False,2.5284113e-05
1003,Apples,B3992,2025-06-23,0.95,5,30.6,30,Fruit,10,0,0,0,False,1.3642296e-05
1001,Apples,B6026,2025-06-21,0.75,7,28.6,63,Fruit,10,0,0,0,False,2.3187655e-05
1006,Apples,B1965,2025-06-18,0.64,10,33.2,81,Fruit,10,0,0,0,False,0.00030204502
1003,Apples,B1445,2025-06-16,0.33,12,28.6,64,Fruit,10,0,0,0,False,0.001042897
1001,Carrots,B7388,2025-06-24,0.7,4,26.8,73,Root,14,0,4,2,False,7.247052e-06
1003,Apples,B7763,2025-06-22,0.77,6,36.2,83,Fruit,10,0,0,0,False,0.000117745716
1003,Tomatoes,B2981,2025-06-27,0.6,1,33.3,50,Fruit,6,0,8,0,False,3.4511737e-05
1002,Broccoli,B4874,2025-06-20,0.37,8,27.9,49,Leafy,6,0,3,1,False,8.355849e-05
1005,Beets,B7308,2025-06-26,0.74,2,19.3,38,Root,10,0,2,2,False,7.5139533e-06
1003,Spinach,B6215,2025-06-20,0.28,8,30.3,59,Leafy,5,0,7,1,False,0.0019252938
1005,Tomatoes,B2072,2025-06-20,0.14,8,26.7,70,Fruit,6,0,8,0,False,0.001147859
1001,Tomatoes,B4829,2025-06-27,0.79,1,29.9,82,Fruit,6,0,8,0,False,2.8937504e-05
1003,Beets,B2663,2025-06-24,0.76,4,27.0,60,Root,10,0,2,2,False,7.5139533e-06
1005,Apples,B5990,2025-06-18,0.49,10,29.6,81,Fruit,10,0,0,0,False,0.00013025643
1004,Lettuce,B2374,2025-06-21,0.37,7,35.6,60,Leafy,4,0,5,1,False,0.003882925
1006,Beets,B4333,2025-06-15,0.43,13,29.2,87,Root,10,0,2,2,False,0.0006007373
1002,Bananas,B9854,2025-06-25,0.7,3,32.8,87,Fruit,5,0,1,0,False,0.00011812312
1002,Beets,B7942,2025-06-19,0.67,9,30.9,84,Root,10,0,2,2,False,3.11023e-05
1004,Spinach,B1016,2025-06-20,0.29,8,24.7,97,Leafy,5,0,7,1,False,0.0017947382
1005,Carrots,B3742,2025-06-27,0.63,1,30.6,82,Root,14,0,4,2,False,1.1060536e-05
1001,Lettuce,B5477,2025-06-23,0.24,5,26.0,68,Leafy,4,0,5,1,False,0.00059072167
1003,Tomatoes,B6757,2025-06-24,0.43,4,28.8,68,Fruit,6,0,8,0,False,6.724065e-05
1005,Beets,B5609,2025-06-27,0.66,1,23.8,88,Root,10,0,2,2,False,7.208026e-06
1002,Beets,B2145,2025-06-23,0.72,5,35.7,61,Root,10,0,2,2,False,2.9868668e-05
1001,Tomatoes,B3014,2025-06-25,0.57,3,31.1,61,Fruit,6,0,8,0,False,3.4712753e-05
1006,Beets,B5578,2025-06-21,0.52,7,35.9,55,Root,10,0,2,2,False,3.747739e-05
1002,Beets,B6215,2025-06-17,0.12,11,35.3,57,Root,10,0,2,2,False,0.0018026687
1003,Carrots,B8417,2025-06-19,0.61,9,22.9,91,Root,14,0,4,2,False,1.3262187e-05
1002,Bananas,B6597,2025-06-24,0.51,4,30.2,78,Fruit,5,0,1,0,False,0.00052119297
1004,Bananas,B1260,2025-06-25,0.76,3,29.8,39,Fruit,5,0,1,0,False,2.5695792e-05
1006,Spinach,B8807,2025-06-27,0.58,1,30.8,53,Leafy,5,0,7,1,False,2.7817361e-05
1001,Apples,B7769,2025-06-19,0.73,9,32.7,79,Fruit,10,0,0,0,False,0.00024296305
1006,Lettuce,B7435,2025-06-23,0.18,5,38.8,76,Leafy,4,1,5,1,False,0.99535745
1001,Mangoes,B9825,2025-06-27,0.7,1,34.4,100,Fruit,7,0,6,0,False,7.806724e-05
1006,Lettuce,B3022,2025-06-25,0.48,3,29.1,30,Leafy,4,0,5,1,False,6.4104e-05
1004,Bananas,B7336,2025-06-25,0.73,3,31.5,64,Fruit,5,0,1,0,False,7.384821e-05
1006,Spinach,B3044,2025-06-20,0.23,8,21.8,70,Leafy,5,0,7,1,False,0.0017796735
1003,Broccoli,B8283,2025-06-27,0.92,1,27.6,71,Leafy,6,0,3,1,False,1.6069333e-05
1002,Spinach,B5606,2025-06-22,0.14,6,31.8,59,Leafy,5,0,7,1,False,0.00089509774
1002,Mangoes,B5967,2025-06-24,0.59,4,27.0,59,Fruit,7,0,6,0,False,1.8787727e-05
1002,Lettuce,B6947,2025-06-27,0.76,1,24.8,59,Leafy,4,0,5,1,False,2.8171035e-05
1003,Lettuce,B4425,2025-06-27,0.69,1,25.6,91,Leafy,4,0,5,1,False,6.4278705e-05
1002,Tomatoes,B2817,2025-06-23,0.57,5,27.3,50,Fruit,6,0,8,0,False,2.6339801e-05
1005,Beets,B9093,2025-06-25,0.97,3,32.2,50,Root,10,0,2,2,False,1.0223159e-05
1005,Broccoli,B3875,2025-06-26,0.87,2,30.8,68,Leafy,6,0,3,1,False,2.357064e-05
1005,Apples,B2065,2025-06-25,0.65,3,27.0,70,Fruit,10,0,0,0,False,1.1762839e-05
1003,Broccoli,B9570,2025-06-23,0.62,5,37.3,45,Leafy,6,0,3,1,False,0.00010486357
1002,Spinach,B9731,2025-06-23,0.93,5,29.6,69,Leafy,5,0,7,1,False,3.4482524e-05
1006,Beets,B8437,2025-06-27,0.82,1,27.5,77,Root,10,0,2,2,False,7.208026e-06
1004,Spinach,B6292,2025-06-21,0.1,7,27.1,51,Leafy,5,0,7,1,False,0.00017570319
1004,Carrots,B2994,2025-06-11,0.17,17,29.1,70,Root,14,0,4,2,False,0.0012857922
1004,Lettuce,B6922,2025-06-23,0.37,5,31.0,55,Leafy,4,0,5,1,False,0.00074389635
1001,Broccoli,B1769,2025-06-23,0.76,5,30.5,79,Leafy,6,0,3,1,False,3.378829e-05
1004,Beets,B8354,2025-06-22,0.82,6,30.1,51,Root,10,0,2,2,False,8.189775e-06
1001,Tomatoes,B4188,2025-06-22,0.6,6,27.8,60,Fruit,6,0,8,0,False,9.284451e-05
1001,Spinach,B4696,2025-06-21,0.33,7,32.9,64,Leafy,5,1,7,1,False,0.9988745
1001,Broccoli,B4225,2025-06-25,0.7,3,30.6,57,Leafy,6,0,3,1,False,2.1372103e-05
1003,Carrots,B2029,2025-06-24,0.56,4,23.0,54,Root,14,0,4,2,False,7.5139533e-06
1001,Lettuce,B8077,2025-06-21,0.35,7,27.2,61,Leafy,4,0,5,1,False,0.00084850675
1001,Bananas,B5102,2025-06-24,0.77,4,32.1,48,Fruit,5,0,1,0,False,3.775367e-05
1001,Lettuce,B4905,2025-06-25,0.85,3,34.5,48,Leafy,4,0,5,1,False,0.00013303166
1001,Bananas,B9514,2025-06-24,0.58,4,34.8,62,Fruit,5,0,1,0,False,0.00012507236
1001,Lettuce,B2567,2025-06-22,0.1,6,24.4,61,Leafy,4,0,5,1,False,0.0009647093
1004,Mangoes,B2401,2025-06-27,0.53,1,28.3,65,Fruit,7,0,6,0,False,3.0085444e-05
1001,Tomatoes,B6132,2025-06-26,0.92,2,28.8,81,Fruit,6,0,8,0,False,2.8937504e-05
1002,Spinach,B8240,2025-06-27,0.91,1,35.7,69,Leafy,5,0,7,1,False,0.0001715673
1003,Tomatoes,B2077,2025-06-26,0.41,2,31.8,80,Fruit,6,0,8,0,False,0.000103370774
1006,Spinach,B1855,2025-06-23,0.69,5,37.0,77,Leafy,5,0,7,1,False,0.00042893604
1004,Tomatoes,B2570,2025-06-21,0.36,7,34.3,70,Fruit,6,1,8,0,False,0.9665433
1002,Spinach,B8428,2025-06-21,0.1,7,28.0,82,Leafy,5,0,7,1,False,0.0013436736
1004,Tomatoes,B2659,2025-06-22,0.58,6,29.1,49,Fruit,6,0,8,0,False,9.284451e-05
1006,Spinach,B8439,2025-06-22,0.48,6,36.7,51,Leafy,5,0,7,1,False,0.0022475382
1005,Broccoli,B2769,2025-06-26,0.72,2,27.3,74,Leafy,6,0,3,1,False,1.5730106e-05
1001,Mangoes,B4172,2025-06-18,0.35,10,33.2,69,Fruit,7,1,6,0,False,0.9971601
1002,Beets,B5198,2025-06-22,0.99,6,25.9,39,Root,10,0,2,2,False,8.039249e-06
1004,Lettuce,B8284,2025-06-26,0.64,2,23.7,42,Leafy,4,0,5,1,False,2.8171035e-05
1002,Apples,B1722,2025-06-27,0.55,1,26.3,50,Fruit,10,0,0,0,False,1.662532e-05
1002,Carrots,B8140,2025-06-11,0.35,17,28.0,62,Root,14,0,4,2,False,0.0008627529
1006,Bananas,B6098,2025-06-25,0.83,3,26.9,61,Fruit,5,0,1,0,False,3.064489e-05
1002,Lettuce,B6057,2025-06-23,0.34,5,22.2,30,Leafy,4,0,5,1,False,0.00014216726
1003,Carrots,B7042,2025-06-27,0.75,1,32.0,95,Root,14,0,4,2,False,1.2295606e-05
1005,Apples,B1939,2025-06-24,0.72,4,33.3,62,Fruit,10,0,0,0,False,1.2369902e-05
1005,Beets,B1894,2025-06-21,0.74,7,36.7,33,Root,10,0,2,2,False,2.1812042e-05
1003,Broccoli,B4282,2025-06-24,0.76,4,38.5,69,Leafy,6,0,3,1,False,0.00012811906
1001,Bananas,B4102,2025-06-20,0.47,8,27.5,64,Fruit,5,0,1,0,False,0.0034509462
1006,Lettuce,B6425,2025-06-21,0.3,7,21.1,47,Leafy,4,0,5,1,False,0.00028424332
1005,Bananas,B5909,2025-06-21,0.19,7,33.3,78,Fruit,5,1,1,0,False,0.9995788
1003,Apples,B2717,2025-06-20,0.75,8,33.3,62,Fruit,10,0,0,0,False,4.4080603e-05
1001,Lettuce,B4594,2025-06-27,0.88,1,30.0,65,Leafy,4,0,5,1,False,5.4562006e-05
1006,Broccoli,B4772,2025-06-20,0.27,8,32.7,58,Leafy,6,0,3,1,False,0.0015372811
1005,Broccoli,B4916,2025-06-20,0.4,8,25.5,48,Leafy,6,0,3,1,False,8.403458e-05
1006,Bananas,B7158,2025-06-24,0.8,4,29.6,58,Fruit,5,0,1,0,False,2.5695792e-05
1004,Apples,B1110,2025-06-22,0.83,6,27.6,61,Fruit,10,0,0,0,False,1.3487952e-05
1001,Mangoes,B6863,2025-06-27,0.91,1,36.2,88,Fruit,7,0,6,0,False,9.3657975e-05
1005,Mangoes,B3333,2025-06-23,0.66,5,34.9,50,Fruit,7,0,6,0,False,4.8633723e-05
1004,Broccoli,B6896,2025-06-27,0.56,1,20.6,90,Leafy,6,0,3,1,False,1.6823407e-05
1001,Broccoli,B4241,2025-06-23,0.57,5,29.5,51,Leafy,6,0,3,1,False,1.6468372e-05
1002,Broccoli,B5292,2025-06-25,0.8,3,28.5,45,Leafy,6,0,3,1,False,1.5532236e-05
1003,Beets,B5029,2025-06-25,0.77,3,24.3,52,Root,10,0,2,2,False,7.5139533e-06
1002,Spinach,B3884,2025-06-23,0.38,5,24.3,67,Leafy,5,0,7,1,False,7.6169854e-05
1001,Spinach,B3248,2025-06-21,0.1,7,24.1,64,Leafy,5,0,7,1,False,0.0012593853
1006,Mangoes,B6544,2025-06-24,0.62,4,38.0,92,Fruit,7,0,6,0,False,0.00014255768
1003,Lettuce,B4934,2025-06-25,0.57,3,32.2,76,Leafy,4,0,5,1,False,0.00021241898
1003,Apples,B9633,2025-06-15,0.24,13,24.0,64,Fruit,10,0,0,0,False,0.001042897
1005,Tomatoes,B2071,2025-06-26,0.67,2,28.3,71,Fruit,6,0,8,0,False,2.7640453e-05
1002,Apples,B4107,2025-06-24,0.59,4,25.4,66,Fruit,10,0,0,0,False,1.1762839e-05
1005,Tomatoes,B7131,2025-06-22,0.76,6,25.3,78,Fruit,6,0,8,0,False,0.0001540026
1005,Tomatoes,B5006,2025-06-27,0.43,1,27.7,61,Fruit,6,0,8,0,False,6.1188424e-05
1005,Broccoli,B9773,2025-06-23,0.6,5,27.7,93,Leafy,6,0,3,1,False,1.7999253e-05
1002,Bananas,B5049,2025-06-27,0.57,1,39.8,71,Fruit,5,0,1,0,False,0.00037471828
1006,Carrots,B3071,2025-06-11,0.31,17,31.9,100,Root,14,1,4,2,False,0.99848217
1005,Lettuce,B4428,2025-06-22,0.2,6,25.5,53,Leafy,4,0,5,1,False,0.0002748928
1001,Lettuce,B2062,2025-06-26,0.7,2,23.1,65,Leafy,4,0,5,1,False,5.4562006e-05
1005,Tomatoes,B9342,2025-06-22,0.95,6,30.6,60,Fruit,6,0,8,0,False,0.00020111172
1004,Beets,B8606,2025-06-25,0.61,3,33.6,52,Root,10,0,2,2,False,8.3329405e-06
1003,Bananas,B9609,2025-06-20,0.48,8,37.7,68,Fruit,5,1,1,0,False,0.99963367
1006,Lettuce,B8762,2025-06-25,0.7,3,34.1,81,Leafy,4,0,5,1,False,0.0005475513
1005,Tomatoes,B1599,2025-06-24,0.58,4,27.9,45,Fruit,6,0,8,0,False,2.484254e-05
1002,Broccoli,B8406,2025-06-24,0.76,4,32.7,44,Leafy,6,0,3,1,False,2.0466816e-05
1004,Broccoli,B6013,2025-06-21,0.25,7,24.6,51,Leafy,6,0,3,1,False,0.000114625815
1004,Apples,B7129,2025-06-23,0.78,5,27.1,60,Fruit,10,0,0,0,False,1.1607099e-05
1005,Mangoes,B3200,2025-06-26,0.46,2,30.7,64,Fruit,7,0,6,0,False,4.860002e-05
1003,Lettuce,B9500,2025-06-25,0.59,3,29.2,67,Leafy,4,0,5,1,False,5.4562006e-05
1002,Spinach,B8622,2025-06-22,0.22,6,24.1,92,Leafy,5,0,7,1,False,0.00059755804
1004,Lettuce,B8660,2025-06-24,0.61,4,29.6,80,Leafy,4,0,5,1,False,6.4278705e-05
1004,Bananas,B9151,2025-06-22,0.6,6,25.0,71,Fruit,5,0,1,0,False,0.0004144026
1003,Tomatoes,B1404,2025-06-25,0.59,3,27.8,54,Fruit,6,0,8,0,False,2.484254e-05
1004,Broccoli,B5351,2025-06-26,0.53,2,29.8,42,Leafy,6,0,3,1,False,2.4361405e-05
1003,Mangoes,B5825,2025-06-19,0.39,9,30.2,71,Fruit,7,1,6,0,False,0.9886404
1005,Beets,B2280,2025-06-15,0.25,13,28.5,69,Root,10,0,2,2,False,0.0011915625
1003,Broccoli,B2612,2025-06-26,0.53,2,28.6,52,Leafy,6,0,3,1,False,2.4361405e-05
1001,Bananas,B1627,2025-06-24,0.57,4,21.6,85,Fruit,5,0,1,0,False,5.1357172e-05
1003,Broccoli,B6394,2025-06-23,0.6,5,34.7,81,Leafy,6,0,3,1,False,9.2086135e-05
1003,Carrots,B4123,2025-06-23,0.51,5,25.6,100,Root,14,0,4,2,False,1.109922e-05
1006,Beets,B5278,2025-06-27,0.96,1,29.9,68,Root,10,0,2,2,False,7.793559e-06
1003,Carrots,B6679,2025-06-15,0.61,13,31.7,54,Root,14,0,4,2,False,7.814568e-05
1004,Spinach,B8733,2025-06-25,0.4,3,24.7,65,Leafy,5,0,7,1,False,6.113004e-05
1004,Broccoli,B4717,2025-06-24,0.53,4,29.7,48,Leafy,6,0,3,1,False,2.4361405e-05
1004,Broccoli,B9451,2025-06-19,0.22,9,33.4,68,Leafy,6,1,3,1,False,0.99970055
1004,Lettuce,B6581,2025-06-21,0.3,7,33.5,72,Leafy,4,1,5,1,False,0.9997304
1001,Bananas,B4077,2025-06-21,0.44,7,28.2,58,Fruit,5,0,1,0,False,0.00043053017
1006,Tomatoes,B4433,2025-06-20,0.17,8,28.3,79,Fruit,6,0,8,0,False,0.0010766125
1004,Beets,B1493,2025-06-22,0.89,6,33.8,38,Root,10,0,2,2,False,1.7346756e-05
1002,Apples,B6006,2025-06-16,0.41,12,22.6,78,Fruit,10,0,0,0,False,0.0013694873
1001,Lettuce,B6810,2025-06-25,0.64,3,32.8,45,Leafy,4,0,5,1,False,5.8331916e-05
1002,Tomatoes,B7974,2025-06-21,0.42,7,24.1,54,Fruit,6,0,8,0,False,0.00014207036
1006,Beets,B5909,2025-06-22,0.55,6,23.0,66,Root,10,0,2,2,False,1.1612746e-05
1005,Spinach,B1527,2025-06-25,0.97,3,40.7,66,Leafy,5,0,7,1,False,0.00026113403
1002,Bananas,B7404,2025-06-21,0.41,7,30.9,72,Fruit,5,1,1,0,False,0.9991529
1002,Tomatoes,B2043,2025-06-19,0.27,9,30.8,73,Fruit,6,1,8,0,False,0.9996315
1004,Broccoli,B8778,2025-06-26,0.61,2,29.7,64,Leafy,6,0,3,1,False,1.8253757e-05
1003,Lettuce,B5991,2025-06-27,0.82,1,25.7,64,Leafy,4,0,5,1,False,5.7631256e-05
1002,Mangoes,B3910,2025-06-27,0.99,1,34.7,85,Fruit,7,0,6,0,False,7.806724e-05
1006,Lettuce,B1439,2025-06-26,0.7,2,31.3,80,Leafy,4,0,5,1,False,0.0002271798
1002,Mangoes,B7322,2025-06-23,0.93,5,22.2,45,Fruit,7,0,6,0,False,1.992007e-05
1002,Broccoli,B5769,2025-06-19,0.43,9,28.9,54,Leafy,6,0,3,1,False,0.00017566884
1001,Lettuce,B1941,2025-06-25,0.51,3,27.8,43,Leafy,4,0,5,1,False,4.4184304e-05
1005,Spinach,B3815,2025-06-22,0.51,6,29.9,64,Leafy,5,0,7,1,False,0.00053554564
1004,Tomatoes,B3572,2025-06-26,0.79,2,33.8,79,Fruit,6,0,8,0,False,0.00011313175
1002,Beets,B7855,2025-06-20,0.86,8,27.5,60,Root,10,0,2,2,False,8.425829e-06
1006,Mangoes,B7373,2025-06-24,0.82,4,27.9,64,Fruit,7,0,6,0,False,2.2079656e-05
1002,Broccoli,B6075,2025-06-21,0.34,7,33.1,38,Leafy,6,0,3,1,False,0.0005306688
1006,Lettuce,B3601,2025-06-23,0.37,5,29.1,75,Leafy,4,0,5,1,False,0.00030393276
1005,Carrots,B4325,2025-06-11,0.38,17,36.4,85,Root,14,1,4,2,False,0.9916505
1006,Lettuce,B5512,2025-06-26,0.9,2,35.8,69,Leafy,4,0,5,1,False,0.00048453402
1001,Apples,B8302,2025-06-26,0.7,2,33.5,75,Fruit,10,0,0,0,False,1.21927915e-05
1004,Broccoli,B9615,2025-06-22,0.65,6,31.6,64,Leafy,6,0,3,1,False,0.00030444202
1005,Lettuce,B8539,2025-06-24,0.57,4,35.2,65,Leafy,4,0,5,1,False,0.00041947232
1005,Spinach,B2492,2025-06-23,0.99,5,23.5,56,Leafy,5,0,7,1,False,2.0074003e-05
1006,Lettuce,B6681,2025-06-22,0.3,6,34.5,70,Leafy,4,1,5,1,False,0.9990121
1006,Carrots,B7407,2025-06-22,0.75,6,25.5,47,Root,14,0,4,2,False,8.039249e-06
1004,Broccoli,B3942,2025-06-21,0.33,7,24.5,57,Leafy,6,0,3,1,False,0.000114625815
1004,Tomatoes,B4005,2025-06-26,0.78,2,26.1,89,Fruit,6,0,8,0,False,2.8937504e-05
1004,Spinach,B4927,2025-06-25,0.88,3,23.7,51,Leafy,5,0,7,1,False,1.893291e-05
1003,Beets,B5782,2025-06-17,0.1,11,26.9,76,Root,10,0,2,2,False,0.0011496105
1001,Broccoli,B9085,2025-06-21,0.26,7,31.8,42,Leafy,6,0,3,1,False,0.0007206234
1005,Mangoes,B7041,2025-06-26,0.82,2,27.8,65,Fruit,7,0,6,0,False,2.0903724e-05
1001,Beets,B6341,2025-06-21,0.69,7,24.9,47,Root,10,0,2,2,False,8.425829e-06
1004,Apples,B5141,2025-06-24,0.85,4,31.6,80,Fruit,10,0,0,0,False,2.077873e-05
1005,Spinach,B8572,2025-06-27,0.75,1,30.6,39,Leafy,5,0,7,1,False,2.7817361e-05
1001,Lettuce,B7244,2025-06-25,0.66,3,29.9,94,Leafy,4,0,5,1,False,6.4278705e-05
1006,Tomatoes,B4185,2025-06-21,0.37,7,36.1,73,Fruit,6,1,8,0,False,0.9820477
1001,Spinach,B5105,2025-06-26,0.59,2,30.5,68,Leafy,5,0,7,1,False,4.6340523e-05
1006,Apples,B6359,2025-06-17,0.21,11,28.5,61,Fruit,10,0,0,0,False,0.00057615
1006,Lettuce,B8942,2025-06-24,0.94,4,21.7,83,Leafy,4,0,5,1,False,6.4278705e-05
1001,Mangoes,B9985,2025-06-24,0.56,4,24.5,82,Fruit,7,0,6,0,False,2.3035049e-05
1006,Lettuce,B3297,2025-06-24,0.81,4,35.0,77,Leafy,4,0,5,1,False,0.0005475513
1003,Apples,B3794,2025-06-27,0.99,1,32.2,62,Fruit,10,0,0,0,False,1.7489328e-05
1005,Mangoes,B3903,2025-06-23,0.75,5,35.0,53,Fruit,7,0,6,0,False,4.8633723e-05
1001,Beets,B7403,2025-06-25,0.6,3,28.8,33,Root,10,0,2,2,False,7.5139533e-06
1001,Spinach,B5476,2025-06-25,0.72,3,22.5,65,Leafy,5,0,7,1,False,2.837568e-05
1004,Bananas,B3915,2025-06-24,0.83,4,28.1,90,Fruit,5,0,1,0,False,5.1357172e-05
1006,Spinach,B9721,2025-06-24,0.48,4,34.8,75,Leafy,5,0,7,1,False,0.0024887342
